longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity;total_pools
-122.28;40.5;21.0;2405;476.0;1197.0;412.0;2.6488;83100.0;INLAND;24
-122.4;40.71;22.0;2390;484.0;1131.0;452.0;2.1458;84700.0;INLAND;24
-122.43;40.66;15.0;2532;458.0;1183.0;450.0;2.5417;92200.0;INLAND;
-122.42;40.63;23.0;2248;489.0;1132.0;444.0;1.6429;80400.0;INLAND;22
-122.38;40.69;21.0;1774;370.0;875.0;354.0;1.7422;61500.0;INLAND;
-122.36;40.69;32.0;3611;772.0;2060.0;759.0;1.7427;60600.0;INLAND;
-122.35;40.68;36.0;1822;449.0;930.0;399.0;1.3801;56600.0;INLAND;18
-122.36;40.68;28.0;1745;379.0;1011.0;370.0;2.0391;59800.0;INLAND;
-122.38;40.67;10.0;2281;444.0;1274.0;438.0;2.212;65600.0;INLAND;23
-122.36;40.66;17.0;2786;559.0;1528.0;517.0;2.0119;75800.0;INLAND;28
-122.31;40.65;11.0;3664;647.0;1686.0;613.0;2.9338;141600.0;INLAND;37
-122.25;40.6;16.0;2753;494.0;1414.0;459.0;3.8323;128300.0;INLAND;28
-122.23;40.63;16.0;1141;220.0;563.0;200.0;;130700.0;INLAND;11
-122.25;40.66;15.0;2771;546.0;1423.0;505.0;3.6413;108500.0;INLAND;
-122.32;40.71;18.0;2879;578.0;1399.0;586.0;2.4036;105400.0;INLAND;
-122.31;40.75;18.0;1411;330.0;494.0;227.0;1.4911;75800.0;INLAND;
-122.27;40.53;17.0;2255;416.0;1171.0;411.0;2.875;129800.0;INLAND;
-122.26;40.58;14.0;2539;466.0;1271.0;438.0;3.9762;138500.0;INLAND;
-122.23;40.57;18.0;1633;243.0;750.0;252.0;5.1585;150800.0;INLAND;16
-122.24;40.51;23.0;2216;378.0;1006.0;338.0;4.559;116800.0;INLAND;
-122.31;40.45;10.0;1187;236.0;728.0;248.0;2.0469;66800.0;INLAND;
-122.31;40.45;25.0;2596;557.0;1536.0;549.0;2.0221;60400.0;INLAND;26
-122.29;40.44;30.0;1270;365.0;840.0;324.0;1.3904;48100.0;INLAND;
-122.29;40.43;21.0;2842;640.0;1658.0;608.0;1.9943;59800.0;INLAND;
-122.29;40.47;20.0;2858;612.0;1422.0;589.0;1.9657;63000.0;INLAND;
-122.31;40.47;26.0;2723;551.0;1326.0;547.0;2.3594;66000.0;INLAND;
-122.3;40.45;32.0;1286;271.0;694.0;236.0;1.6579;68500.0;INLAND;13
-122.27;40.46;14.0;2633;530.0;1324.0;513.0;2.2768;78600.0;INLAND;26
-122.24;40.45;27.0;1804;321.0;782.0;300.0;3.5978;80600.0;INLAND;
-122.25;40.42;17.0;1429;265.0;692.0;245.0;2.8611;98700.0;INLAND;14
-122.23;40.4;18.0;2102;377.0;1059.0;384.0;3.0556;95500.0;INLAND;21
-122.27;40.39;26.0;1833;422.0;939.0;408.0;1.3571;59000.0;INLAND;
-122.29;40.39;17.0;1682;332.0;887.0;316.0;1.8438;76400.0;INLAND;17
-122.33;40.48;26.0;695;126.0;319.0;124.0;3.2788;101600.0;INLAND;7
-122.33;40.47;30.0;2502;523.0;1296.0;481.0;;66100.0;INLAND;
-122.36;40.48;21.0;2333;514.0;1308.0;509.0;2.0899;74800.0;INLAND;23
-122.37;40.45;18.0;1748;337.0;921.0;327.0;3.3315;85400.0;INLAND;17
-122.42;40.44;16.0;994;;495.0;181.0;2.1875;76400.0;INLAND;10
-122.43;40.47;16.0;3552;704.0;1801.0;658.0;2.1496;97700.0;INLAND;36
-122.45;40.46;16.0;2734;501.0;1413.0;484.0;;105700.0;INLAND;27
-122.37;40.39;12.0;3783;702.0;1970.0;639.0;3.3005;98500.0;INLAND;38
-122.32;40.42;17.0;3019;578.0;1538.0;545.0;2.793;76500.0;INLAND;30
-122.56;40.75;20.0;1182;250.0;512.0;210.0;1.7935;74500.0;INLAND;12
-122.57;40.61;27.0;1540;315.0;883.0;321.0;2.8036;93400.0;INLAND;
-122.66;40.52;13.0;3013;486.0;1361.0;515.0;4.5357;171200.0;INLAND;
-122.76;40.4;22.0;2153;461.0;903.0;314.0;2.125;123200.0;INLAND;
-122.34;41.06;33.0;2149;498.0;631.0;273.0;1.8816;65800.0;INLAND;
-122.31;40.89;18.0;754;161.0;247.0;107.0;2.2583;78800.0;INLAND;8
-122.45;40.85;20.0;2701;573.0;892.0;358.0;2.7736;107800.0;INLAND;
-122.07;40.95;14.0;2721;627.0;1356.0;468.0;3.0299;73200.0;INLAND;
-121.89;40.97;26.0;1183;276.0;513.0;206.0;2.225;52000.0;INLAND;
-121.86;40.77;17.0;2816;639.0;1027.0;406.0;2.503;65600.0;INLAND;28
-121.83;40.69;14.0;821;170.0;477.0;129.0;3.15;87500.0;INLAND;
-122.08;40.64;14.0;3099;519.0;1447.0;494.0;4.0132;141200.0;INLAND;
-122.06;40.55;17.0;3057;577.0;1497.0;556.0;3.5189;101000.0;INLAND;
-121.92;40.52;13.0;4581;881.0;1799.0;734.0;2.2993;99500.0;INLAND;46
-121.67;40.61;8.0;2411;463.0;786.0;297.0;2.1513;80400.0;INLAND;
-121.55;40.48;14.0;2413;524.0;805.0;329.0;2.7857;77400.0;INLAND;24
-121.64;40.9;24.0;2237;434.0;834.0;318.0;1.7538;90300.0;INLAND;22
-121.67;40.87;31.0;1581;299.0;776.0;287.0;2.9063;77800.0;INLAND;
-121.65;40.88;15.0;2909;549.0;1537.0;522.0;3.0179;61300.0;INLAND;
-121.67;40.89;17.0;2548;537.0;1118.0;461.0;;57800.0;INLAND;
-121.63;40.92;23.0;1922;411.0;872.0;350.0;2.2337;64500.0;INLAND;
-121.41;40.82;16.0;2668;516.0;915.0;362.0;2.3393;90300.0;INLAND;27
-121.47;41.12;22.0;2737;512.0;1168.0;442.0;2.83;88700.0;INLAND;
-121.45;41.04;33.0;2029;378.0;936.0;343.0;;77500.0;INLAND;20
-120.08;39.61;32.0;1404;247.0;544.0;201.0;2.7778;72900.0;INLAND;14
-120.23;39.56;14.0;1781;346.0;734.0;287.0;2.46;93000.0;INLAND;
-120.48;39.66;32.0;1516;289.0;304.0;131.0;1.8839;71000.0;INLAND;15
-120.24;39.67;40.0;690;129.0;305.0;110.0;2.3625;62500.0;INLAND;7
-120.73;39.63;17.0;1791;356.0;432.0;190.0;3.8826;92400.0;INLAND;18
-120.24;39.67;52.0;296;63.0;143.0;56.0;3.625;68600.0;INLAND;3
-120.92;39.56;48.0;1276;292.0;358.0;145.0;1.875;66600.0;INLAND;13
-120.51;39.52;26.0;2286;444.0;498.0;216.0;2.065;96100.0;INLAND;23
-121.62;41.78;40.0;3272;663.0;1467.0;553.0;1.7885;43500.0;INLAND;33
-121.93;41.86;28.0;4225;835.0;1908.0;686.0;1.74;44000.0;INLAND;
-122.33;41.86;19.0;3599;695.0;1572.0;601.0;2.234;58600.0;INLAND;36
-122.53;41.81;21.0;2400;485.0;1109.0;443.0;1.7639;55400.0;INLAND;
-122.26;41.66;17.0;1885;350.0;953.0;328.0;;61400.0;INLAND;19
-122.64;41.95;18.0;1867;424.0;802.0;314.0;1.8242;53500.0;INLAND;
-123.26;41.86;25.0;2344;532.0;1117.0;424.0;2.7222;64600.0;INLAND;23
-123.38;41.8;25.0;1941;477.0;1000.0;390.0;2.2976;54400.0;INLAND;19
-123.41;41.6;23.0;1654;369.0;669.0;273.0;1.965;65400.0;INLAND;17
-122.92;41.7;23.0;4017;792.0;1634.0;619.0;2.3571;62000.0;INLAND;
-122.56;41.69;21.0;2010;360.0;947.0;306.0;2.4107;70100.0;INLAND;
-122.61;41.74;15.0;4206;922.0;1863.0;869.0;;55700.0;INLAND;
-122.64;41.74;33.0;2644;459.0;1113.0;483.0;3.3095;81300.0;INLAND;26
-122.64;41.73;36.0;3319;664.0;1492.0;631.0;1.8694;71200.0;INLAND;33
-122.64;41.73;50.0;1525;308.0;661.0;285.0;;63200.0;INLAND;
-122.65;41.72;15.0;3643;801.0;1784.0;743.0;1.8533;57500.0;INLAND;
-122.73;41.76;19.0;2200;414.0;950.0;367.0;2.5357;94200.0;INLAND;
-122.64;41.63;19.0;2722;479.0;1108.0;430.0;3.1062;100000.0;INLAND;27
-122.56;41.53;29.0;1729;355.0;848.0;328.0;2.2024;60900.0;INLAND;17
-122.93;41.48;20.0;4288;789.0;1800.0;660.0;2.723;79600.0;INLAND;43
-122.9;41.46;31.0;1277;263.0;600.0;241.0;1.7292;61700.0;INLAND;13
-123.08;41.26;34.0;2773;679.0;1066.0;424.0;1.6757;63300.0;INLAND;28
-122.38;41.54;14.0;4453;797.0;1817.0;685.0;2.7468;81100.0;INLAND;
-122.49;41.43;19.0;3689;644.0;1544.0;566.0;3.125;76100.0;INLAND;
-122.38;41.43;45.0;2245;448.0;1155.0;421.0;1.6509;46200.0;INLAND;
-122.37;41.41;28.0;1729;419.0;929.0;370.0;1.27;53100.0;INLAND;17
-122.39;41.41;23.0;910;199.0;370.0;169.0;;80100.0;INLAND;9
-122.32;41.31;45.0;1393;294.0;521.0;249.0;;71900.0;INLAND;
-122.3;41.32;13.0;2300;513.0;1151.0;488.0;2.1571;81500.0;INLAND;23
-122.3;41.31;29.0;4059;787.0;1700.0;702.0;2.4526;97100.0;INLAND;
-122.28;41.38;15.0;5266;1031.0;2147.0;885.0;2.8036;110100.0;INLAND;
-122.45;41.28;15.0;2740;503.0;1188.0;445.0;3.4519;128800.0;INLAND;27
-122.34;41.21;26.0;178;40.0;55.0;25.0;2.0375;57500.0;INLAND;2
-122.27;41.23;40.0;1958;386.0;725.0;331.0;2.1898;65500.0;INLAND;
-122.27;41.2;52.0;4513;985.0;1926.0;815.0;1.5923;56000.0;INLAND;45
-121.76;41.5;31.0;602;153.0;112.0;47.0;1.0667;34200.0;INLAND;
-122.09;41.32;52.0;4019;824.0;1728.0;706.0;2.2462;62900.0;INLAND;
-122.22;38.12;15.0;14125;2344.0;6456.0;2147.0;5.1014;179500.0;NEAR BAY;
-122.19;38.13;5.0;7854;1446.0;4361.0;1395.0;4.9504;214800.0;NEAR BAY;79
-122.21;38.11;31.0;2766;604.0;1441.0;552.0;3.1768;131000.0;NEAR BAY;28
-122.21;38.11;35.0;2122;400.0;1189.0;408.0;3.0962;124600.0;NEAR BAY;21
-122.21;38.1;36.0;3018;557.0;1445.0;556.0;3.8029;129900.0;NEAR BAY;
-122.22;38.11;43.0;1939;353.0;968.0;392.0;3.1848;112700.0;NEAR BAY;
-122.22;38.1;38.0;931;181.0;566.0;207.0;;93300.0;NEAR BAY;9
-122.22;38.1;40.0;2549;478.0;1275.0;494.0;2.9469;111600.0;NEAR BAY;
-122.22;38.1;44.0;2256;451.0;1057.0;426.0;3.1204;110800.0;NEAR BAY;23
-122.22;38.1;44.0;3013;563.0;1353.0;512.0;3.4559;111900.0;NEAR BAY;30
-122.22;38.09;47.0;2161;440.0;966.0;360.0;2.2734;88700.0;NEAR BAY;
-122.21;38.09;37.0;4368;779.0;2083.0;741.0;3.8667;127000.0;NEAR BAY;44
-122.2;38.09;18.0;6860;1079.0;3205.0;1058.0;5.2957;171900.0;NEAR BAY;69
-122.22;38.08;37.0;2811;;1574.0;516.0;;96700.0;NEAR BAY;
-122.22;38.08;37.0;4590;857.0;2920.0;832.0;3.436;94800.0;NEAR BAY;
-122.22;38.07;4.0;15654;2394.0;7025.0;2168.0;5.8171;225200.0;NEAR BAY;157
-122.25;38.09;48.0;833;188.0;652.0;165.0;2.2417;87900.0;NEAR BAY;8
-122.23;38.09;26.0;4397;997.0;2539.0;965.0;2.4875;90000.0;NEAR BAY;
-122.24;38.07;13.0;5451;1194.0;2957.0;1081.0;2.6098;162500.0;NEAR BAY;
-122.26;38.1;24.0;1213;395.0;699.0;386.0;1.3007;94600.0;NEAR BAY;
-122.26;38.1;30.0;3317;1058.0;1794.0;990.0;;133300.0;NEAR BAY;33
-122.25;38.1;52.0;248;86.0;173.0;69.0;2.3;109400.0;NEAR BAY;2
-122.25;38.1;52.0;1780;373.0;824.0;317.0;2.75;109900.0;NEAR BAY;
-122.25;38.1;52.0;2315;556.0;1113.0;486.0;2.5042;147900.0;NEAR BAY;23
-122.25;38.1;52.0;1591;372.0;817.0;357.0;2.1411;97200.0;NEAR BAY;16
-122.23;38.1;46.0;4143;895.0;2240.0;847.0;2.4201;92800.0;NEAR BAY;41
-122.24;38.1;49.0;1851;356.0;849.0;307.0;2.9432;103500.0;NEAR BAY;19
-122.24;38.11;52.0;2050;492.0;1277.0;463.0;3.0507;107300.0;NEAR BAY;21
-122.24;38.11;42.0;1743;388.0;889.0;341.0;2.3241;99200.0;NEAR BAY;
-122.23;38.1;47.0;1303;278.0;694.0;269.0;2.5969;92800.0;NEAR BAY;
-122.23;38.12;49.0;2715;435.0;1006.0;429.0;4.2308;145800.0;NEAR BAY;27
-122.23;38.11;47.0;3007;524.0;1152.0;486.0;4.0;141500.0;NEAR BAY;30
-122.24;38.11;52.0;2111;310.0;772.0;323.0;4.775;148200.0;NEAR BAY;21
-122.23;38.13;29.0;5154;1084.0;2459.0;1019.0;3.2664;142900.0;NEAR BAY;
-122.24;38.13;37.0;3223;564.0;1325.0;539.0;4.0938;126900.0;NEAR BAY;
-122.24;38.12;39.0;2967;500.0;1243.0;523.0;4.2902;152400.0;NEAR BAY;
-122.24;38.12;42.0;1625;255.0;578.0;243.0;4.0114;166900.0;NEAR BAY;16
-122.25;38.12;47.0;1339;298.0;794.0;286.0;2.5865;109800.0;NEAR BAY;13
-122.25;38.11;49.0;2365;504.0;1131.0;458.0;2.6133;103100.0;NEAR BAY;
-122.25;38.11;52.0;2846;705.0;1519.0;620.0;2.1976;97900.0;NEAR BAY;28
-122.26;38.11;52.0;793;216.0;505.0;194.0;1.9667;93800.0;NEAR BAY;
-122.26;38.11;52.0;1560;353.0;670.0;287.0;1.7411;98400.0;NEAR BAY;
-122.26;38.11;52.0;2573;639.0;1238.0;529.0;2.6708;109700.0;NEAR BAY;26
-122.26;38.12;28.0;3102;734.0;1623.0;639.0;3.1025;103700.0;NEAR BAY;31
-122.27;38.12;45.0;4423;1001.0;2109.0;874.0;2.6937;111800.0;NEAR BAY;
-122.27;38.12;42.0;5266;1167.0;3124.0;1025.0;2.7375;120000.0;NEAR BAY;53
-122.26;38.15;26.0;3699;671.0;2388.0;699.0;4.0515;121900.0;NEAR BAY;37
-122.26;38.14;34.0;963;159.0;392.0;176.0;4.0156;134700.0;NEAR BAY;10
-122.26;38.15;16.0;3921;727.0;2830.0;680.0;4.5053;123700.0;NEAR BAY;39
-122.32;38.12;12.0;5382;928.0;3928.0;921.0;5.3785;150600.0;NEAR BAY;
-122.26;38.13;28.0;3072;790.0;1375.0;705.0;1.6368;91200.0;NEAR BAY;
-122.24;38.14;15.0;8479;1759.0;5008.0;1646.0;3.724;131600.0;NEAR BAY;
-122.24;38.15;10.0;6817;1188.0;4163.0;1135.0;4.4529;144100.0;NEAR BAY;
-122.25;38.15;24.0;2917;543.0;1878.0;531.0;3.7014;123600.0;NEAR BAY;
-122.22;38.15;7.0;5129;;2824.0;738.0;5.5138;171100.0;NEAR BAY;51
-122.23;38.15;33.0;1253;238.0;753.0;236.0;1.756;86400.0;NEAR BAY;
-122.23;38.14;36.0;1412;260.0;792.0;268.0;2.3056;90400.0;NEAR BAY;14
-122.15;38.04;14.0;2804;587.0;1083.0;573.0;2.6466;168500.0;NEAR BAY;
-122.16;38.05;52.0;1888;457.0;830.0;408.0;3.1373;185100.0;NEAR BAY;
-122.16;38.05;34.0;2434;428.0;926.0;423.0;4.6776;208300.0;NEAR BAY;
-122.19;38.07;20.0;3000;525.0;1207.0;491.0;4.6406;217500.0;NEAR BAY;
-122.18;38.07;10.0;4976;849.0;2089.0;803.0;5.3288;201800.0;NEAR BAY;50
-122.17;38.07;15.0;2125;278.0;857.0;272.0;6.4599;219700.0;NEAR BAY;21
-122.16;38.07;14.0;6360;1236.0;2876.0;1127.0;4.5321;190300.0;NEAR BAY;64
-122.17;38.06;16.0;3515;626.0;1764.0;626.0;4.4397;187100.0;NEAR BAY;35
-122.15;38.06;10.0;3008;532.0;1381.0;522.0;5.3661;195800.0;NEAR BAY;30
-122.17;38.08;7.0;18392;2782.0;8276.0;2742.0;6.4232;229200.0;NEAR BAY;
-122.2;38.1;5.0;9567;1729.0;4620.0;1580.0;4.4821;210000.0;NEAR BAY;
-122.19;38.09;8.0;614;118.0;278.0;115.0;6.3735;166300.0;NEAR BAY;6
-122.14;38.05;27.0;3794;772.0;1756.0;724.0;3.2891;150600.0;NEAR BAY;38
-122.14;38.07;31.0;3401;616.0;1750.0;602.0;4.6761;143100.0;NEAR BAY;34
-122.11;38.09;11.0;673;145.0;318.0;137.0;2.3929;122500.0;NEAR BAY;
-122.13;38.26;40.0;1538;255.0;669.0;263.0;3.3281;170200.0;NEAR BAY;15
-122.15;38.29;17.0;1625;239.0;703.0;224.0;6.5891;328800.0;NEAR BAY;
-122.18;38.29;18.0;1953;265.0;658.0;270.0;8.0113;393000.0;NEAR BAY;20
-122.18;38.23;21.0;2475;341.0;812.0;308.0;7.2589;320400.0;NEAR BAY;
-122.14;38.16;4.0;3273;495.0;1497.0;454.0;5.3345;176100.0;NEAR BAY;33
-122.18;38.17;7.0;4093;651.0;2228.0;646.0;5.2523;161300.0;NEAR BAY;41
-122.07;38.26;15.0;1173;146.0;450.0;154.0;6.0487;197700.0;INLAND;12
-122.1;38.24;13.0;7367;1042.0;3193.0;983.0;5.3102;195000.0;NEAR BAY;
-122.06;38.27;14.0;6920;996.0;3196.0;978.0;5.0672;171300.0;INLAND;
-122.07;38.27;8.0;6761;1234.0;3237.0;1177.0;4.3586;173400.0;INLAND;
-122.08;38.3;2.0;6718;858.0;2012.0;654.0;6.8872;305200.0;INLAND;
-122.04;38.28;12.0;3861;795.0;2129.0;806.0;3.676;135000.0;INLAND;
-122.04;38.28;25.0;3304;493.0;1464.0;488.0;5.2527;130600.0;INLAND;
-122.03;38.28;15.0;5114;833.0;2418.0;778.0;4.4882;144000.0;INLAND;51
-122.03;38.3;5.0;1569;199.0;713.0;209.0;6.6779;223900.0;INLAND;16
-122.0;38.28;3.0;7030;1191.0;3238.0;1055.0;4.962;161700.0;INLAND;
-121.98;38.29;4.0;8778;1291.0;4010.0;1188.0;5.4399;187100.0;INLAND;88
-121.99;38.15;36.0;263;73.0;88.0;42.0;2.5313;162500.0;INLAND;3
-122.05;38.26;32.0;1070;199.0;631.0;195.0;;98900.0;INLAND;
-122.05;38.25;37.0;1336;251.0;680.0;231.0;3.815;99000.0;INLAND;13
-122.06;38.25;36.0;1818;323.0;953.0;298.0;3.3153;99000.0;INLAND;
-122.06;38.25;34.0;1562;289.0;898.0;307.0;3.3598;107200.0;INLAND;16
-122.06;38.26;36.0;1248;221.0;672.0;222.0;3.3839;105900.0;INLAND;
-122.07;38.24;15.0;7937;1635.0;4390.0;1567.0;3.5464;129800.0;INLAND;
-122.04;38.25;38.0;1214;244.0;632.0;254.0;2.8438;94200.0;INLAND;
-122.05;38.25;39.0;199;36.0;101.0;38.0;6.2299;105400.0;INLAND;2
-122.04;38.26;34.0;3082;702.0;1795.0;703.0;2.7885;105900.0;INLAND;
-122.04;38.25;37.0;1176;291.0;648.0;271.0;2.7167;92200.0;INLAND;
-122.04;38.25;32.0;1203;287.0;571.0;255.0;3.0938;110400.0;INLAND;12
-122.04;38.25;52.0;582;131.0;241.0;106.0;;125000.0;INLAND;6
-122.05;38.26;21.0;7195;1416.0;3927.0;1377.0;;126300.0;INLAND;
-122.04;38.27;16.0;8517;1910.0;4508.0;1837.0;3.1853;129600.0;INLAND;
-122.03;38.27;24.0;3580;735.0;1959.0;731.0;;118500.0;INLAND;36
-122.03;38.26;25.0;4617;1046.0;2685.0;1011.0;2.9576;108500.0;INLAND;46
-122.02;38.26;27.0;3440;787.0;2085.0;748.0;2.5896;104700.0;INLAND;34
-122.03;38.25;35.0;1940;384.0;1177.0;403.0;3.1389;101100.0;INLAND;
-122.02;38.27;20.0;2237;464.0;1169.0;425.0;3.2115;99100.0;INLAND;22
-122.02;38.26;20.0;3899;763.0;2198.0;779.0;3.2061;120400.0;INLAND;39
-122.01;38.27;17.0;9089;1542.0;4758.0;1520.0;4.0619;126600.0;INLAND;
-122.02;38.26;8.0;2894;602.0;1566.0;572.0;3.6335;131600.0;INLAND;29
-122.0;38.23;1.0;2062;343.0;872.0;268.0;5.2636;191300.0;INLAND;
-122.03;38.24;16.0;1104;164.0;495.0;156.0;5.4074;157700.0;INLAND;
-122.04;38.24;22.0;2761;757.0;2612.0;641.0;1.6875;87500.0;INLAND;
-122.04;38.24;30.0;2081;456.0;1005.0;438.0;1.9954;92900.0;INLAND;
-122.03;38.25;13.0;3334;541.0;1923.0;538.0;4.0905;134800.0;INLAND;
-122.01;38.25;11.0;6550;1149.0;3570.0;1123.0;;137900.0;INLAND;
-122.01;38.25;16.0;1081;181.0;792.0;184.0;4.6779;131300.0;INLAND;
-122.02;38.25;10.0;2237;454.0;1255.0;429.0;3.1176;126500.0;INLAND;22
-122.0;38.25;7.0;11768;1893.0;6657.0;1874.0;4.9222;142900.0;INLAND;
-121.98;38.25;4.0;2487;440.0;1545.0;452.0;4.9103;140400.0;INLAND;25
-122.01;38.26;12.0;4132;710.0;2087.0;633.0;;139700.0;INLAND;41
-121.99;38.27;16.0;4138;758.0;1762.0;723.0;3.1979;137500.0;INLAND;41
-121.99;38.26;18.0;921;126.0;368.0;120.0;6.0842;261100.0;INLAND;9
-121.94;38.27;35.0;10869;2226.0;9879.0;2152.0;2.5681;81300.0;INLAND;
-121.94;38.37;17.0;7973;1591.0;2899.0;1502.0;2.8357;120100.0;INLAND;
-121.94;38.37;14.0;1156;216.0;574.0;227.0;3.2396;143800.0;INLAND;12
-121.94;38.38;25.0;182;48.0;71.0;52.0;1.0208;78600.0;INLAND;2
-121.94;38.36;2.0;4953;735.0;1791.0;562.0;5.0346;205100.0;INLAND;50
-121.99;38.48;17.0;1824;348.0;934.0;305.0;4.6719;250000.0;INLAND;18
-122.01;38.44;12.0;2344;354.0;1035.0;321.0;4.9773;281200.0;INLAND;23
-122.0;38.41;11.0;2838;429.0;1331.0;426.0;4.945;298400.0;INLAND;
-122.07;38.41;17.0;3053;595.0;1434.0;557.0;3.4741;245800.0;INLAND;
-121.95;38.43;19.0;3011;551.0;1665.0;535.0;;232800.0;INLAND;
-121.94;38.41;15.0;1263;211.0;665.0;208.0;4.5;260900.0;INLAND;13
-121.92;38.37;26.0;2056;413.0;933.0;367.0;2.7051;193800.0;INLAND;21
-121.96;38.34;15.0;2857;373.0;1325.0;359.0;6.0252;151700.0;INLAND;29
-121.96;38.34;14.0;3035;680.0;1597.0;663.0;;143500.0;INLAND;
-121.95;38.35;16.0;2084;292.0;1099.0;292.0;5.8269;150200.0;INLAND;
-121.94;38.35;8.0;3157;559.0;1758.0;569.0;4.412;140100.0;INLAND;
-121.92;38.34;2.0;7747;1133.0;3481.0;1083.0;6.1112;181000.0;INLAND;
-121.95;38.34;9.0;4999;874.0;2687.0;817.0;4.2324;142100.0;INLAND;
-121.96;38.33;3.0;7985;1257.0;3664.0;1215.0;4.976;158300.0;INLAND;80
-121.96;38.32;12.0;5127;998.0;2749.0;976.0;4.0458;130600.0;INLAND;51
-121.93;38.31;25.0;185;32.0;85.0;32.0;4.875;250000.0;INLAND;2
-121.98;38.32;45.0;19;5.0;7460.0;6.0;10.2264;137500.0;INLAND;
-121.98;38.36;33.0;1083;217.0;562.0;203.0;2.433;101700.0;INLAND;
-121.99;38.35;45.0;1778;339.0;839.0;319.0;2.4659;102900.0;INLAND;18
-122.0;38.35;38.0;1918;364.0;745.0;348.0;2.5707;126000.0;INLAND;19
-122.0;38.35;34.0;1084;187.0;561.0;198.0;4.2115;118900.0;INLAND;11
-122.0;38.35;24.0;745;116.0;300.0;115.0;3.6176;158500.0;INLAND;
-122.01;38.35;18.0;4486;723.0;1600.0;697.0;3.8651;189700.0;INLAND;45
-122.01;38.36;15.0;476;67.0;213.0;73.0;7.1053;315200.0;INLAND;
-121.98;38.36;30.0;140;35.0;103.0;35.0;;112500.0;INLAND;
-121.97;38.35;17.0;5678;1116.0;3182.0;1135.0;3.7388;122000.0;INLAND;
-121.97;38.34;11.0;1500;319.0;899.0;304.0;4.5568;127200.0;INLAND;15
-121.96;38.35;20.0;1415;266.0;667.0;250.0;4.0938;117300.0;INLAND;14
-121.96;38.34;7.0;3292;698.0;1911.0;702.0;3.89;140300.0;INLAND;
-121.96;38.36;11.0;3208;790.0;1772.0;694.0;2.7434;218800.0;INLAND;
-121.98;38.35;16.0;1697;267.0;832.0;277.0;4.4375;132600.0;INLAND;
-121.98;38.34;13.0;3616;672.0;2022.0;652.0;4.0536;134800.0;INLAND;36
-121.97;38.34;16.0;2331;450.0;1074.0;400.0;4.0329;126800.0;INLAND;23
-121.98;38.34;18.0;3876;916.0;2386.0;867.0;2.5938;129500.0;INLAND;39
-121.99;38.34;16.0;1470;261.0;748.0;256.0;4.0433;132200.0;INLAND;
-121.99;38.34;13.0;3252;610.0;1915.0;631.0;4.2137;151700.0;INLAND;33
-122.0;38.35;34.0;432;65.0;208.0;71.0;5.5435;136000.0;INLAND;4
-122.0;38.38;16.0;2509;366.0;1043.0;339.0;6.0704;173400.0;INLAND;25
-122.01;38.37;16.0;3996;550.0;1673.0;539.0;5.778;175700.0;INLAND;40
-122.01;38.36;28.0;1967;315.0;734.0;291.0;4.9583;146200.0;INLAND;
-122.02;38.38;16.0;808;137.0;371.0;145.0;6.0767;216400.0;INLAND;8
-122.02;38.37;16.0;2495;331.0;1118.0;338.0;6.4894;198000.0;INLAND;25
-122.01;38.36;15.0;1176;166.0;485.0;171.0;5.9441;228200.0;INLAND;12
-121.98;38.39;3.0;9488;1417.0;4095.0;1335.0;;191900.0;INLAND;95
-121.98;38.37;21.0;3027;675.0;2018.0;642.0;2.8438;111500.0;INLAND;
-121.98;38.36;24.0;2434;630.0;1538.0;574.0;;101100.0;INLAND;24
-122.0;38.37;18.0;1048;185.0;469.0;162.0;3.625;125000.0;INLAND;10
-121.99;38.36;35.0;2728;451.0;1290.0;452.0;3.2768;117600.0;INLAND;
-122.0;38.36;34.0;2735;539.0;1390.0;491.0;2.7262;118800.0;INLAND;
-121.99;38.36;33.0;146;31.0;75.0;31.0;3.5179;84400.0;INLAND;
-122.0;38.36;34.0;1502;282.0;860.0;297.0;3.3438;135600.0;INLAND;15
-121.82;38.36;26.0;1974;364.0;1002.0;362.0;3.3036;210000.0;INLAND;20
-121.81;38.49;18.0;4518;827.0;2230.0;715.0;3.9309;178500.0;INLAND;45
-121.76;38.41;19.0;686;107.0;348.0;109.0;;93800.0;INLAND;7
-121.81;38.45;24.0;1951;341.0;1140.0;338.0;;128500.0;INLAND;
-121.82;38.46;10.0;6331;1181.0;3419.0;1110.0;3.7083;154800.0;INLAND;63
-121.85;38.43;2.0;790;135.0;235.0;87.0;5.0862;166500.0;INLAND;
-121.83;38.45;15.0;5115;776.0;2540.0;794.0;4.8611;146400.0;INLAND;
-121.83;38.45;32.0;2139;440.0;1154.0;411.0;3.2672;107500.0;INLAND;21
-121.83;38.45;36.0;839;158.0;446.0;167.0;2.3438;122700.0;INLAND;
-121.83;38.43;24.0;1307;314.0;917.0;291.0;2.2244;98100.0;INLAND;
-121.81;38.43;30.0;1674;297.0;756.0;292.0;3.9286;133100.0;INLAND;
-121.76;38.25;32.0;1495;333.0;905.0;281.0;2.625;212500.0;INLAND;
-121.69;38.16;33.0;1808;363.0;824.0;340.0;3.2937;96400.0;INLAND;18
-121.69;38.16;46.0;2292;472.0;970.0;431.0;2.2888;94900.0;INLAND;
